lane	family	plane	corpus	mode	cwd	artifact	status_artifact	command	notes
pmu	pmu-parse	parse	instruments	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/logs/pmu-parse-instruments-track2.log.out	/tmp/skv12-pin-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/instruments.json track2 18154 > /tmp/skv12-pin-p1/logs/pmu-parse-instruments-track2.log.out 2> /tmp/skv12-pin-p1/logs/pmu-parse-instruments-track2.log.err	exact pin PMU command ledger
pmu	pmu-parse	parse	marine_ik	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/logs/pmu-parse-marine_ik-track1.log.out	/tmp/skv12-pin-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/marine_ik.json track1 1341 > /tmp/skv12-pin-p1/logs/pmu-parse-marine_ik-track1.log.out 2> /tmp/skv12-pin-p1/logs/pmu-parse-marine_ik-track1.log.err	exact pin PMU command ledger
pmu	pmu-parse	parse	marine_ik	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/logs/pmu-parse-marine_ik-track2.log.out	/tmp/skv12-pin-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/marine_ik.json track2 1341 > /tmp/skv12-pin-p1/logs/pmu-parse-marine_ik-track2.log.out 2> /tmp/skv12-pin-p1/logs/pmu-parse-marine_ik-track2.log.err	exact pin PMU command ledger
pmu	pmu-parse	parse	mesh	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/logs/pmu-parse-mesh-track1.log.out	/tmp/skv12-pin-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/mesh.json track1 5528 > /tmp/skv12-pin-p1/logs/pmu-parse-mesh-track1.log.out 2> /tmp/skv12-pin-p1/logs/pmu-parse-mesh-track1.log.err	exact pin PMU command ledger
pmu	pmu-parse	parse	mesh	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/logs/pmu-parse-mesh-track2.log.out	/tmp/skv12-pin-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/mesh.json track2 5528 > /tmp/skv12-pin-p1/logs/pmu-parse-mesh-track2.log.out 2> /tmp/skv12-pin-p1/logs/pmu-parse-mesh-track2.log.err	exact pin PMU command ledger
pmu	pmu-parse	parse	numbers	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/logs/pmu-parse-numbers-track1.log.out	/tmp/skv12-pin-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/numbers.json track1 26645 > /tmp/skv12-pin-p1/logs/pmu-parse-numbers-track1.log.out 2> /tmp/skv12-pin-p1/logs/pmu-parse-numbers-track1.log.err	exact pin PMU command ledger
pmu	pmu-parse	parse	numbers	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/logs/pmu-parse-numbers-track2.log.out	/tmp/skv12-pin-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/numbers.json track2 26645 > /tmp/skv12-pin-p1/logs/pmu-parse-numbers-track2.log.out 2> /tmp/skv12-pin-p1/logs/pmu-parse-numbers-track2.log.err	exact pin PMU command ledger
pmu	pmu-parse	parse	random	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/logs/pmu-parse-random-track1.log.out	/tmp/skv12-pin-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/random.json track1 7836 > /tmp/skv12-pin-p1/logs/pmu-parse-random-track1.log.out 2> /tmp/skv12-pin-p1/logs/pmu-parse-random-track1.log.err	exact pin PMU command ledger
pmu	pmu-parse	parse	random	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/logs/pmu-parse-random-track2.log.out	/tmp/skv12-pin-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/random.json track2 7836 > /tmp/skv12-pin-p1/logs/pmu-parse-random-track2.log.out 2> /tmp/skv12-pin-p1/logs/pmu-parse-random-track2.log.err	exact pin PMU command ledger
pmu	pmu-parse	parse	twitter	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/logs/pmu-parse-twitter-track1.log.out	/tmp/skv12-pin-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/twitter.json track1 6334 > /tmp/skv12-pin-p1/logs/pmu-parse-twitter-track1.log.out 2> /tmp/skv12-pin-p1/logs/pmu-parse-twitter-track1.log.err	exact pin PMU command ledger
pmu	pmu-parse	parse	twitter	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/logs/pmu-parse-twitter-track2.log.out	/tmp/skv12-pin-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/twitter.json track2 6334 > /tmp/skv12-pin-p1/logs/pmu-parse-twitter-track2.log.out 2> /tmp/skv12-pin-p1/logs/pmu-parse-twitter-track2.log.err	exact pin PMU command ledger
pmu	pmu-parse	parse	unicode_basic	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/logs/pmu-parse-unicode_basic-track1.log.out	/tmp/skv12-pin-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/unicode_basic.json track1 3815 > /tmp/skv12-pin-p1/logs/pmu-parse-unicode_basic-track1.log.out 2> /tmp/skv12-pin-p1/logs/pmu-parse-unicode_basic-track1.log.err	exact pin PMU command ledger
pmu	pmu-parse	parse	unicode_basic	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/logs/pmu-parse-unicode_basic-track2.log.out	/tmp/skv12-pin-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/unicode_basic.json track2 3815 > /tmp/skv12-pin-p1/logs/pmu-parse-unicode_basic-track2.log.out 2> /tmp/skv12-pin-p1/logs/pmu-parse-unicode_basic-track2.log.err	exact pin PMU command ledger
pmu	pmu-parse	parse	unicode_escapes	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/logs/pmu-parse-unicode_escapes-track1.log.out	/tmp/skv12-pin-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/unicode_escapes.json track1 3807 > /tmp/skv12-pin-p1/logs/pmu-parse-unicode_escapes-track1.log.out 2> /tmp/skv12-pin-p1/logs/pmu-parse-unicode_escapes-track1.log.err	exact pin PMU command ledger
pmu	pmu-parse	parse	unicode_escapes	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/logs/pmu-parse-unicode_escapes-track2.log.out	/tmp/skv12-pin-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/unicode_escapes.json track2 3807 > /tmp/skv12-pin-p1/logs/pmu-parse-unicode_escapes-track2.log.out 2> /tmp/skv12-pin-p1/logs/pmu-parse-unicode_escapes-track2.log.err	exact pin PMU command ledger
pmu	pmu-parse	parse	unicode_mixed	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/logs/pmu-parse-unicode_mixed-track1.log.out	/tmp/skv12-pin-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/unicode_mixed.json track1 3799 > /tmp/skv12-pin-p1/logs/pmu-parse-unicode_mixed-track1.log.out 2> /tmp/skv12-pin-p1/logs/pmu-parse-unicode_mixed-track1.log.err	exact pin PMU command ledger
pmu	pmu-parse	parse	unicode_mixed	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/logs/pmu-parse-unicode_mixed-track2.log.out	/tmp/skv12-pin-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/unicode_mixed.json track2 3799 > /tmp/skv12-pin-p1/logs/pmu-parse-unicode_mixed-track2.log.out 2> /tmp/skv12-pin-p1/logs/pmu-parse-unicode_mixed-track2.log.err	exact pin PMU command ledger
pmu	pmu-parse	parse	update_center	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/logs/pmu-parse-update_center-track1.log.out	/tmp/skv12-pin-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/update-center.json track1 7503 > /tmp/skv12-pin-p1/logs/pmu-parse-update_center-track1.log.out 2> /tmp/skv12-pin-p1/logs/pmu-parse-update_center-track1.log.err	exact pin PMU command ledger
pmu	pmu-parse	parse	update_center	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/logs/pmu-parse-update_center-track2.log.out	/tmp/skv12-pin-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/update-center.json track2 7503 > /tmp/skv12-pin-p1/logs/pmu-parse-update_center-track2.log.out 2> /tmp/skv12-pin-p1/logs/pmu-parse-update_center-track2.log.err	exact pin PMU command ledger
pmu	pmu-parse	parse	y_string_unicode	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/logs/pmu-parse-y_string_unicode-track1.log.out	/tmp/skv12-pin-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/y_string_unicode.json track1 100000 > /tmp/skv12-pin-p1/logs/pmu-parse-y_string_unicode-track1.log.out 2> /tmp/skv12-pin-p1/logs/pmu-parse-y_string_unicode-track1.log.err	exact pin PMU command ledger
pmu	pmu-parse	parse	y_string_unicode	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/logs/pmu-parse-y_string_unicode-track2.log.out	/tmp/skv12-pin-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/y_string_unicode.json track2 100000 > /tmp/skv12-pin-p1/logs/pmu-parse-y_string_unicode-track2.log.out 2> /tmp/skv12-pin-p1/logs/pmu-parse-y_string_unicode-track2.log.err	exact pin PMU command ledger
pmu	pmu-typed	typed	apache_builds	real_typed_track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/logs/pmu-typed-apache_builds-real_typed_track1.rerun.log.out	/tmp/skv12-pin-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 31429 apache_builds real_typed_track1 > /tmp/skv12-pin-p1/logs/pmu-typed-apache_builds-real_typed_track1.rerun.log.out 2> /tmp/skv12-pin-p1/logs/pmu-typed-apache_builds-real_typed_track1.rerun.log.err	exact pin PMU command ledger
pmu	pmu-typed	typed	apache_builds	real_typed_track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/logs/pmu-typed-apache_builds-real_typed_track2.rerun.log.out	/tmp/skv12-pin-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 31429 apache_builds real_typed_track2 > /tmp/skv12-pin-p1/logs/pmu-typed-apache_builds-real_typed_track2.rerun.log.out 2> /tmp/skv12-pin-p1/logs/pmu-typed-apache_builds-real_typed_track2.rerun.log.err	exact pin PMU command ledger
pmu	pmu-typed	typed	citm_catalog	real_typed_track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/logs/pmu-typed-citm_catalog-real_typed_track1.rerun.log.out	/tmp/skv12-pin-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 2316 citm_catalog real_typed_track1 > /tmp/skv12-pin-p1/logs/pmu-typed-citm_catalog-real_typed_track1.rerun.log.out 2> /tmp/skv12-pin-p1/logs/pmu-typed-citm_catalog-real_typed_track1.rerun.log.err	exact pin PMU command ledger
pmu	pmu-typed	typed	citm_catalog	real_typed_track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/logs/pmu-typed-citm_catalog-real_typed_track2.rerun.log.out	/tmp/skv12-pin-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 2316 citm_catalog real_typed_track2 > /tmp/skv12-pin-p1/logs/pmu-typed-citm_catalog-real_typed_track2.rerun.log.out 2> /tmp/skv12-pin-p1/logs/pmu-typed-citm_catalog-real_typed_track2.rerun.log.err	exact pin PMU command ledger
pmu	pmu-typed	typed	github_events	real_typed_track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/logs/pmu-typed-github_events-real_typed_track1.rerun.log.out	/tmp/skv12-pin-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 61414 github_events real_typed_track1 > /tmp/skv12-pin-p1/logs/pmu-typed-github_events-real_typed_track1.rerun.log.out 2> /tmp/skv12-pin-p1/logs/pmu-typed-github_events-real_typed_track1.rerun.log.err	exact pin PMU command ledger
pmu	pmu-typed	typed	github_events	real_typed_track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/logs/pmu-typed-github_events-real_typed_track2.rerun.log.out	/tmp/skv12-pin-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 61414 github_events real_typed_track2 > /tmp/skv12-pin-p1/logs/pmu-typed-github_events-real_typed_track2.rerun.log.out 2> /tmp/skv12-pin-p1/logs/pmu-typed-github_events-real_typed_track2.rerun.log.err	exact pin PMU command ledger
pmu	pmu-typed	typed	marine_ik	real_typed_track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/logs/pmu-typed-marine_ik-real_typed_track1.rerun.log.out	/tmp/skv12-pin-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 1341 marine_ik real_typed_track1 > /tmp/skv12-pin-p1/logs/pmu-typed-marine_ik-real_typed_track1.rerun.log.out 2> /tmp/skv12-pin-p1/logs/pmu-typed-marine_ik-real_typed_track1.rerun.log.err	exact pin PMU command ledger
pmu	pmu-typed	typed	marine_ik	real_typed_track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/logs/pmu-typed-marine_ik-real_typed_track2.rerun.log.out	/tmp/skv12-pin-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 1341 marine_ik real_typed_track2 > /tmp/skv12-pin-p1/logs/pmu-typed-marine_ik-real_typed_track2.rerun.log.out 2> /tmp/skv12-pin-p1/logs/pmu-typed-marine_ik-real_typed_track2.rerun.log.err	exact pin PMU command ledger
pmu	pmu-typed	typed	mesh	real_typed_track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/logs/pmu-typed-mesh-real_typed_track1.rerun.log.out	/tmp/skv12-pin-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 5528 mesh real_typed_track1 > /tmp/skv12-pin-p1/logs/pmu-typed-mesh-real_typed_track1.rerun.log.out 2> /tmp/skv12-pin-p1/logs/pmu-typed-mesh-real_typed_track1.rerun.log.err	exact pin PMU command ledger
pmu	pmu-typed	typed	mesh	real_typed_track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/logs/pmu-typed-mesh-real_typed_track2.rerun.log.out	/tmp/skv12-pin-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 5528 mesh real_typed_track2 > /tmp/skv12-pin-p1/logs/pmu-typed-mesh-real_typed_track2.rerun.log.out 2> /tmp/skv12-pin-p1/logs/pmu-typed-mesh-real_typed_track2.rerun.log.err	exact pin PMU command ledger
pmu	pmu-typed	typed	twitter	real_typed_track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/logs/pmu-typed-twitter-real_typed_track1.rerun.log.out	/tmp/skv12-pin-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 6334 twitter real_typed_track1 > /tmp/skv12-pin-p1/logs/pmu-typed-twitter-real_typed_track1.rerun.log.out 2> /tmp/skv12-pin-p1/logs/pmu-typed-twitter-real_typed_track1.rerun.log.err	exact pin PMU command ledger
pmu	pmu-typed	typed	twitter	real_typed_track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/logs/pmu-typed-twitter-real_typed_track2.rerun.log.out	/tmp/skv12-pin-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 6334 twitter real_typed_track2 > /tmp/skv12-pin-p1/logs/pmu-typed-twitter-real_typed_track2.rerun.log.out 2> /tmp/skv12-pin-p1/logs/pmu-typed-twitter-real_typed_track2.rerun.log.err	exact pin PMU command ledger
pmu	pmu-typed	typed	update_center	real_typed_track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/logs/pmu-typed-update_center-real_typed_track1.rerun.log.out	/tmp/skv12-pin-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 7503 update-center real_typed_track1 > /tmp/skv12-pin-p1/logs/pmu-typed-update_center-real_typed_track1.rerun.log.out 2> /tmp/skv12-pin-p1/logs/pmu-typed-update_center-real_typed_track1.rerun.log.err	exact pin PMU command ledger
pmu	pmu-typed	typed	update_center	real_typed_track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/logs/pmu-typed-update_center-real_typed_track2.rerun.log.out	/tmp/skv12-pin-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 7503 update-center real_typed_track2 > /tmp/skv12-pin-p1/logs/pmu-typed-update_center-real_typed_track2.rerun.log.out 2> /tmp/skv12-pin-p1/logs/pmu-typed-update_center-real_typed_track2.rerun.log.err	exact pin PMU command ledger
samply	samply-direct	direct	apache_builds	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/samply/direct/apache_builds__track1.json.gz	/tmp/skv12-pin-p1/samply/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && samply record --save-only --unstable-presymbolicate -o /tmp/skv12-pin-p1/samply/direct/apache_builds__track1.json.gz -- /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 31429 apache_builds track1	exact pin samply command ledger
samply	samply-direct	direct	apache_builds	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/samply/direct/apache_builds__track2.json.gz	/tmp/skv12-pin-p1/samply/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && samply record --save-only --unstable-presymbolicate -o /tmp/skv12-pin-p1/samply/direct/apache_builds__track2.json.gz -- /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 31429 apache_builds track2	exact pin samply command ledger
samply	samply-direct	direct	canada	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/samply/direct/canada__track1.json.gz	/tmp/skv12-pin-p1/samply/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && samply record --save-only --unstable-presymbolicate -o /tmp/skv12-pin-p1/samply/direct/canada__track1.json.gz -- /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 1777 canada track1	exact pin samply command ledger
samply	samply-direct	direct	canada	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/samply/direct/canada__track2.json.gz	/tmp/skv12-pin-p1/samply/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && samply record --save-only --unstable-presymbolicate -o /tmp/skv12-pin-p1/samply/direct/canada__track2.json.gz -- /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 1777 canada track2	exact pin samply command ledger
samply	samply-direct	direct	citm_catalog	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/samply/direct/citm_catalog__track1.json.gz	/tmp/skv12-pin-p1/samply/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && samply record --save-only --unstable-presymbolicate -o /tmp/skv12-pin-p1/samply/direct/citm_catalog__track1.json.gz -- /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 2316 citm_catalog track1	exact pin samply command ledger
samply	samply-direct	direct	citm_catalog	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/samply/direct/citm_catalog__track2.json.gz	/tmp/skv12-pin-p1/samply/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && samply record --save-only --unstable-presymbolicate -o /tmp/skv12-pin-p1/samply/direct/citm_catalog__track2.json.gz -- /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 2316 citm_catalog track2	exact pin samply command ledger
